exercice,exercice_debut,rapport,rss,etablissement_id,etablissement_nom,page,souspage,ligne,colonne,plc,valeur_saisie,chiffre,code_cellule,source_feuille
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,2,5,P02L02C05,22.0,22.0,P02L02C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,2,6,P02L02C06,504.0,504.0,P02L02C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,3,1,P02L03C01,1.0,1.0,P02L03C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,3,2,P02L03C02,48.0,48.0,P02L03C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,3,3,P02L03C03,216.0,216.0,P02L03C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,3,4,P02L03C04,239.0,239.0,P02L03C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,3,5,P02L03C05,23.0,23.0,P02L03C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,3,6,P02L03C06,527.0,527.0,P02L03C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,4,1,P02L04C01,1.0,1.0,P02L04C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,4,2,P02L04C02,46.0,46.0,P02L04C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,4,3,P02L04C03,210.0,210.0,P02L04C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,4,4,P02L04C04,223.0,223.0,P02L04C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,4,5,P02L04C05,23.0,23.0,P02L04C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,4,6,P02L04C06,503.0,503.0,P02L04C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,5,1,P02L05C01,0.0,0.0,P02L05C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,5,2,P02L05C02,2.0,2.0,P02L05C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,5,3,P02L05C03,6.0,6.0,P02L05C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,5,4,P02L05C04,16.0,16.0,P02L05C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,5,5,P02L05C05,0.0,0.0,P02L05C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,5,6,P02L05C06,24.0,24.0,P02L05C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,6,1,P02L06C01,0.0,0.0,P02L06C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,6,2,P02L06C02,2.0,2.0,P02L06C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,6,3,P02L06C03,5.0,5.0,P02L06C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,6,4,P02L06C04,10.0,10.0,P02L06C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,6,5,P02L06C05,0.0,0.0,P02L06C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,6,6,P02L06C06,17.0,17.0,P02L06C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,7,1,P02L07C01,0.0,0.0,P02L07C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,7,2,P02L07C02,0.0,0.0,P02L07C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,7,3,P02L07C03,1.0,1.0,P02L07C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,7,4,P02L07C04,6.0,6.0,P02L07C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,7,5,P02L07C05,0.0,0.0,P02L07C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,7,6,P02L07C06,7.0,7.0,P02L07C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,8,1,P02L08C01,0.0,0.0,P02L08C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,8,2,P02L08C02,0.0,0.0,P02L08C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,8,3,P02L08C03,0.0,0.0,P02L08C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,8,4,P02L08C04,0.0,0.0,P02L08C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,8,5,P02L08C05,0.0,0.0,P02L08C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,8,6,P02L08C06,0.0,0.0,P02L08C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,9,1,P02L09C01,0.0,0.0,P02L09C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,9,2,P02L09C02,0.0,0.0,P02L09C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,9,3,P02L09C03,0.0,0.0,P02L09C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,9,4,P02L09C04,0.0,0.0,P02L09C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,9,5,P02L09C05,0.0,0.0,P02L09C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,9,6,P02L09C06,0.0,0.0,P02L09C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,10,1,P02L10C01,0.0,0.0,P02L10C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,10,2,P02L10C02,0.0,0.0,P02L10C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,10,3,P02L10C03,0.0,0.0,P02L10C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,10,4,P02L10C04,0.0,0.0,P02L10C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,10,5,P02L10C05,0.0,0.0,P02L10C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,10,6,P02L10C06,0.0,0.0,P02L10C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,12,1,P02L12C01,0.0,0.0,P02L12C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,12,2,P02L12C02,0.0,0.0,P02L12C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,12,3,P02L12C03,0.0,0.0,P02L12C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,12,4,P02L12C04,0.0,0.0,P02L12C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,12,5,P02L12C05,0.0,0.0,P02L12C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,12,6,P02L12C06,0.0,0.0,P02L12C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,15,1,P02L15C01,503.0,503.0,P02L15C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,15,2,P02L15C02,0.0,0.0,P02L15C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,15,3,P02L15C03,503.0,503.0,P02L15C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,16,1,P02L16C01,7755.0,7755.0,P02L16C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,16,2,P02L16C02,0.0,0.0,P02L16C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,16,3,P02L16C03,7755.0,7755.0,P02L16C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,17,1,P02L17C01,15.0,15.0,P02L17C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,02,,17,3,P02L17C03,15.0,15.0,P02L17C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,1,1,P03L01C01,167.0,167.0,P03L01C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,1,2,P03L01C02,161.0,161.0,P03L01C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,1,3,P03L01C03,620.0,620.0,P03L01C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,1,4,P03L01C04,672.0,672.0,P03L01C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,1,5,P03L01C05,70.0,70.0,P03L01C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,1,6,P03L01C06,1690.0,1690.0,P03L01C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,2,1,P03L02C01,259.0,259.0,P03L02C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,2,2,P03L02C02,492.0,492.0,P03L02C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,2,3,P03L02C03,1391.0,1391.0,P03L02C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,2,4,P03L02C04,1257.0,1257.0,P03L02C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,2,5,P03L02C05,130.0,130.0,P03L02C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,2,6,P03L02C06,3529.0,3529.0,P03L02C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,3,1,P03L03C01,426.0,426.0,P03L03C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,3,2,P03L03C02,653.0,653.0,P03L03C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,3,3,P03L03C03,2011.0,2011.0,P03L03C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,3,4,P03L03C04,1929.0,1929.0,P03L03C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,3,5,P03L03C05,200.0,200.0,P03L03C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,3,6,P03L03C06,5219.0,5219.0,P03L03C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,4,1,P03L04C01,289.0,289.0,P03L04C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,4,2,P03L04C02,491.0,491.0,P03L04C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,4,3,P03L04C03,1365.0,1365.0,P03L04C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,4,4,P03L04C04,1246.0,1246.0,P03L04C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,4,5,P03L04C05,138.0,138.0,P03L04C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,4,6,P03L04C06,3529.0,3529.0,P03L04C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,5,1,P03L05C01,137.0,137.0,P03L05C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,5,2,P03L05C02,162.0,162.0,P03L05C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,5,3,P03L05C03,646.0,646.0,P03L05C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,5,4,P03L05C04,683.0,683.0,P03L05C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,5,5,P03L05C05,62.0,62.0,P03L05C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,5,6,P03L05C06,1690.0,1690.0,P03L05C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,6,1,P03L06C01,68.0,68.0,P03L06C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,6,2,P03L06C02,105.0,105.0,P03L06C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,6,3,P03L06C03,383.0,383.0,P03L06C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,6,4,P03L06C04,401.0,401.0,P03L06C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,6,5,P03L06C05,30.0,30.0,P03L06C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,6,6,P03L06C06,987.0,987.0,P03L06C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,7,1,P03L07C01,69.0,69.0,P03L07C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,7,2,P03L07C02,57.0,57.0,P03L07C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,7,3,P03L07C03,263.0,263.0,P03L07C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,7,4,P03L07C04,282.0,282.0,P03L07C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,7,5,P03L07C05,32.0,32.0,P03L07C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,7,6,P03L07C06,703.0,703.0,P03L07C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,9,1,P03L09C01,0.0,0.0,P03L09C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,9,2,P03L09C02,0.0,0.0,P03L09C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,9,3,P03L09C03,18.0,18.0,P03L09C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,9,4,P03L09C04,20.0,20.0,P03L09C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,9,5,P03L09C05,8.0,8.0,P03L09C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,9,6,P03L09C06,46.0,46.0,P03L09C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,10,1,P03L10C01,0.0,0.0,P03L10C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,10,2,P03L10C02,3.0,3.0,P03L10C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,10,3,P03L10C03,32.0,32.0,P03L10C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,10,4,P03L10C04,25.0,25.0,P03L10C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,10,5,P03L10C05,1.0,1.0,P03L10C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,10,6,P03L10C06,61.0,61.0,P03L10C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,11,1,P03L11C01,0.0,0.0,P03L11C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,11,2,P03L11C02,3.0,3.0,P03L11C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,11,3,P03L11C03,50.0,50.0,P03L11C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,11,4,P03L11C04,45.0,45.0,P03L11C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,11,5,P03L11C05,9.0,9.0,P03L11C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,11,6,P03L11C06,107.0,107.0,P03L11C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,12,1,P03L12C01,0.0,0.0,P03L12C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,12,2,P03L12C02,3.0,3.0,P03L12C02,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,12,3,P03L12C03,39.0,39.0,P03L12C03,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,12,4,P03L12C04,36.0,36.0,P03L12C04,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,12,5,P03L12C05,7.0,7.0,P03L12C05,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,12,6,P03L12C06,85.0,85.0,P03L12C06,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
2020-2021,2020,AS481,04,11045143,CIUSSS de la Mauricie-et-du-Centre-du-Québec,03,,13,1,P03L13C01,0.0,0.0,P03L13C01,Archives\AS481\2020-2021\AS481_BD_2020_2021.csv
