exercice,exercice_debut,rapport,sous_formulaire,rss,etablissement_id,etablissement_nom,page,souspage,ligne,colonne,plc,valeur_saisie,chiffre,code_cellule,source_feuille,feuille,col_index,entete,mapping
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,17,01,P07L17C01,0.0,0.0,P07L17C01,P07L17,P07L17,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,17,02,P07L17C02,0.0,0.0,P07L17C02,P07L17,P07L17,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,17,03,P07L17C03,0.0,0.0,P07L17C03,P07L17,P07L17,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,17,04,P07L17C04,0.0,0.0,P07L17C04,P07L17,P07L17,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,17,05,P07L17C05,0.0,0.0,P07L17C05,P07L17,P07L17,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,17,01,P07L17C01,0.0,0.0,P07L17C01,P07L17,P07L17,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,17,02,P07L17C02,0.0,0.0,P07L17C02,P07L17,P07L17,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,17,03,P07L17C03,0.0,0.0,P07L17C03,P07L17,P07L17,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,17,04,P07L17C04,0.0,0.0,P07L17C04,P07L17,P07L17,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,17,05,P07L17C05,0.0,0.0,P07L17C05,P07L17,P07L17,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,17,01,P07L17C01,0.0,0.0,P07L17C01,P07L17,P07L17,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,17,02,P07L17C02,0.0,0.0,P07L17C02,P07L17,P07L17,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,17,03,P07L17C03,0.0,0.0,P07L17C03,P07L17,P07L17,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,17,04,P07L17C04,0.0,0.0,P07L17C04,P07L17,P07L17,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,17,05,P07L17C05,0.0,0.0,P07L17C05,P07L17,P07L17,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,17,01,P07L17C01,0.0,0.0,P07L17C01,P07L17,P07L17,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,17,02,P07L17C02,0.0,0.0,P07L17C02,P07L17,P07L17,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,17,03,P07L17C03,0.0,0.0,P07L17C03,P07L17,P07L17,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,17,04,P07L17C04,0.0,0.0,P07L17C04,P07L17,P07L17,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,17,05,P07L17C05,0.0,0.0,P07L17C05,P07L17,P07L17,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,17,01,P07L17C01,0.0,0.0,P07L17C01,P07L17,P07L17,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,17,02,P07L17C02,0.0,0.0,P07L17C02,P07L17,P07L17,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,17,03,P07L17C03,0.0,0.0,P07L17C03,P07L17,P07L17,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,17,04,P07L17C04,0.0,0.0,P07L17C04,P07L17,P07L17,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,17,05,P07L17C05,0.0,0.0,P07L17C05,P07L17,P07L17,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,17,01,P07L17C01,0.0,0.0,P07L17C01,P07L17,P07L17,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,17,02,P07L17C02,0.0,0.0,P07L17C02,P07L17,P07L17,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,17,03,P07L17C03,0.0,0.0,P07L17C03,P07L17,P07L17,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,17,04,P07L17C04,0.0,0.0,P07L17C04,P07L17,P07L17,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,17,05,P07L17C05,0.0,0.0,P07L17C05,P07L17,P07L17,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,17,01,P07L17C01,0.0,0.0,P07L17C01,P07L17,P07L17,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,17,02,P07L17C02,0.0,0.0,P07L17C02,P07L17,P07L17,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,17,03,P07L17C03,0.0,0.0,P07L17C03,P07L17,P07L17,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,17,04,P07L17C04,0.0,0.0,P07L17C04,P07L17,P07L17,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,17,05,P07L17C05,0.0,0.0,P07L17C05,P07L17,P07L17,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,17,01,P07L17C01,0.0,0.0,P07L17C01,P07L17,P07L17,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,17,02,P07L17C02,0.0,0.0,P07L17C02,P07L17,P07L17,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,17,03,P07L17C03,0.0,0.0,P07L17C03,P07L17,P07L17,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,17,04,P07L17C04,0.0,0.0,P07L17C04,P07L17,P07L17,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,17,05,P07L17C05,0.0,0.0,P07L17C05,P07L17,P07L17,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,17,01,P07L17C01,0.0,0.0,P07L17C01,P07L17,P07L17,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,17,02,P07L17C02,0.0,0.0,P07L17C02,P07L17,P07L17,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,17,03,P07L17C03,0.0,0.0,P07L17C03,P07L17,P07L17,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,17,04,P07L17C04,0.0,0.0,P07L17C04,P07L17,P07L17,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,17,05,P07L17C05,0.0,0.0,P07L17C05,P07L17,P07L17,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,02,,LE CENTRE JEUNESSE DU SAGUENAY - LAC-SAINT-JEAN,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,02,,LE CENTRE JEUNESSE DU SAGUENAY - LAC-SAINT-JEAN,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,02,,LE CENTRE JEUNESSE DU SAGUENAY - LAC-SAINT-JEAN,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,02,,LE CENTRE JEUNESSE DU SAGUENAY - LAC-SAINT-JEAN,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,02,,LE CENTRE JEUNESSE DU SAGUENAY - LAC-SAINT-JEAN,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,03,,CENTRE JEUNESSE DE QUEBEC,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,03,,CENTRE JEUNESSE DE QUEBEC,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,03,,CENTRE JEUNESSE DE QUEBEC,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,03,,CENTRE JEUNESSE DE QUEBEC,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,03,,CENTRE JEUNESSE DE QUEBEC,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,04,,LE CENTRE JEUNESSE DE LA MAURICIE ET CENTRE-DU-QUEBEC,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,04,,LE CENTRE JEUNESSE DE LA MAURICIE ET CENTRE-DU-QUEBEC,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,04,,LE CENTRE JEUNESSE DE LA MAURICIE ET CENTRE-DU-QUEBEC,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,04,,LE CENTRE JEUNESSE DE LA MAURICIE ET CENTRE-DU-QUEBEC,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,04,,LE CENTRE JEUNESSE DE LA MAURICIE ET CENTRE-DU-QUEBEC,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,05,,CENTRE JEUNESSE DE L'ESTRIE,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,05,,CENTRE JEUNESSE DE L'ESTRIE,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,05,,CENTRE JEUNESSE DE L'ESTRIE,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,05,,CENTRE JEUNESSE DE L'ESTRIE,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,05,,CENTRE JEUNESSE DE L'ESTRIE,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,06,,HAVRE-JEUNESSE,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,06,,HAVRE-JEUNESSE,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,06,,HAVRE-JEUNESSE,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,06,,HAVRE-JEUNESSE,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,06,,HAVRE-JEUNESSE,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,07,,LES CENTRES JEUNESSE DE L'OUTAOUAIS,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,07,,LES CENTRES JEUNESSE DE L'OUTAOUAIS,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,07,,LES CENTRES JEUNESSE DE L'OUTAOUAIS,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,07,,LES CENTRES JEUNESSE DE L'OUTAOUAIS,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,07,,LES CENTRES JEUNESSE DE L'OUTAOUAIS,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,08,,CENTRE JEUNESSE DE L'ABITIBI-TEMISCAMINGUE (C.J.A.T.),07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,09,,CENTRE DE PROTECTION ET DE READAPTATION DE LA COTE-NORD,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,11,,CENTRE JEUNESSE GASPESIE/LES ILES,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,12,,CENTRE JEUNESSE CHAUDIERE-APPALACHES,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,13,,CENTRE JEUNESSE DE LAVAL,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,14,,LES CENTRES JEUNESSE DE LANAUDIERE,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,15,,CENTRE JEUNESSE DES LAURENTIDES,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,16,,CENTRE JEUNESSE DE LA MONTEREGIE,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,18,01,P07L18C01,0.0,0.0,P07L18C01,P07L18,P07L18,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,18,02,P07L18C02,0.0,0.0,P07L18C02,P07L18,P07L18,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,18,03,P07L18C03,0.0,0.0,P07L18C03,P07L18,P07L18,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,18,04,P07L18C04,0.0,0.0,P07L18C04,P07L18,P07L18,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,18,,CONSEIL CRI DE LA SANTE ET SERV. SOC. DE LA BAIE-JAMES,07,,18,05,P07L18C05,0.0,0.0,P07L18C05,P07L18,P07L18,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,19,01,P07L19C01,0.0,0.0,P07L19C01,P07L19,P07L19,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,19,02,P07L19C02,0.0,0.0,P07L19C02,P07L19,P07L19,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,19,03,P07L19C03,0.0,0.0,P07L19C03,P07L19,P07L19,3,Départs,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,19,04,P07L19C04,0.0,0.0,P07L19C04,P07L19,P07L19,4,Fin d'année,ligne_fixe
2012-2013,2012,Général,AS480G,01,,CENTRE JEUNESSE DU BAS-ST-LAURENT,07,,19,05,P07L19C05,0.0,0.0,P07L19C05,P07L19,P07L19,5,Jours-présence,ligne_fixe
2012-2013,2012,Général,AS480G,02,,LE CENTRE JEUNESSE DU SAGUENAY - LAC-SAINT-JEAN,07,,19,01,P07L19C01,0.0,0.0,P07L19C01,P07L19,P07L19,1,Au début,ligne_fixe
2012-2013,2012,Général,AS480G,02,,LE CENTRE JEUNESSE DU SAGUENAY - LAC-SAINT-JEAN,07,,19,02,P07L19C02,0.0,0.0,P07L19C02,P07L19,P07L19,2,Nouveaux,ligne_fixe
2012-2013,2012,Général,AS480G,02,,LE CENTRE JEUNESSE DU SAGUENAY - LAC-SAINT-JEAN,07,,19,03,P07L19C03,0.0,0.0,P07L19C03,P07L19,P07L19,3,Départs,ligne_fixe
