exercice,exercice_debut,rapport,rss,etablissement_id,etablissement_nom,page,souspage,ligne,colonne,plc,valeur_saisie,chiffre,code_cellule,source_feuille,sous_formulaire
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,2,1,P17L02C01,0.0,0.0,P17L02C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,2,2,P17L02C02,0.0,0.0,P17L02C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,2,3,P17L02C03,0.0,0.0,P17L02C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,2,4,P17L02C04,0.0,0.0,P17L02C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,2,5,P17L02C05,0.0,0.0,P17L02C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,2,6,P17L02C06,0.0,0.0,P17L02C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,3,1,P17L03C01,0.0,0.0,P17L03C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,3,2,P17L03C02,0.0,0.0,P17L03C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,3,3,P17L03C03,0.0,0.0,P17L03C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,3,4,P17L03C04,0.0,0.0,P17L03C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,3,5,P17L03C05,0.0,0.0,P17L03C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,3,6,P17L03C06,0.0,0.0,P17L03C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,4,1,P17L04C01,0.0,0.0,P17L04C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,4,2,P17L04C02,0.0,0.0,P17L04C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,4,3,P17L04C03,0.0,0.0,P17L04C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,4,4,P17L04C04,0.0,0.0,P17L04C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,4,5,P17L04C05,0.0,0.0,P17L04C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,4,6,P17L04C06,0.0,0.0,P17L04C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,5,1,P17L05C01,0.0,0.0,P17L05C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,5,2,P17L05C02,0.0,0.0,P17L05C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,5,3,P17L05C03,0.0,0.0,P17L05C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,5,4,P17L05C04,0.0,0.0,P17L05C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,5,5,P17L05C05,0.0,0.0,P17L05C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,5,6,P17L05C06,0.0,0.0,P17L05C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,6,1,P17L06C01,0.0,0.0,P17L06C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,6,2,P17L06C02,0.0,0.0,P17L06C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,6,3,P17L06C03,0.0,0.0,P17L06C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,6,4,P17L06C04,0.0,0.0,P17L06C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,6,5,P17L06C05,0.0,0.0,P17L06C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,6,6,P17L06C06,0.0,0.0,P17L06C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,7,1,P17L07C01,0.0,0.0,P17L07C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,7,2,P17L07C02,0.0,0.0,P17L07C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,7,3,P17L07C03,0.0,0.0,P17L07C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,7,4,P17L07C04,0.0,0.0,P17L07C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,7,5,P17L07C05,0.0,0.0,P17L07C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,7,6,P17L07C06,0.0,0.0,P17L07C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,8,1,P17L08C01,0.0,0.0,P17L08C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,8,2,P17L08C02,0.0,0.0,P17L08C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,8,3,P17L08C03,0.0,0.0,P17L08C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,8,4,P17L08C04,0.0,0.0,P17L08C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,8,5,P17L08C05,0.0,0.0,P17L08C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,8,6,P17L08C06,0.0,0.0,P17L08C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,9,5,P17L09C05,0.0,0.0,P17L09C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,9,6,P17L09C06,0.0,0.0,P17L09C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,10,1,P17L10C01,0.0,0.0,P17L10C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,10,2,P17L10C02,0.0,0.0,P17L10C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,10,3,P17L10C03,0.0,0.0,P17L10C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,10,4,P17L10C04,0.0,0.0,P17L10C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,10,5,P17L10C05,0.0,0.0,P17L10C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,10,6,P17L10C06,0.0,0.0,P17L10C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,11,1,P17L11C01,0.0,0.0,P17L11C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,11,2,P17L11C02,0.0,0.0,P17L11C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,11,3,P17L11C03,0.0,0.0,P17L11C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,11,4,P17L11C04,0.0,0.0,P17L11C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,11,5,P17L11C05,0.0,0.0,P17L11C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,11,6,P17L11C06,0.0,0.0,P17L11C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,12,1,P17L12C01,0.0,0.0,P17L12C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,12,2,P17L12C02,1.0,1.0,P17L12C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,12,3,P17L12C03,2.0,2.0,P17L12C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,12,4,P17L12C04,0.0,0.0,P17L12C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,12,5,P17L12C05,1.0,1.0,P17L12C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,12,6,P17L12C06,4.0,4.0,P17L12C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,13,1,P17L13C01,0.0,0.0,P17L13C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,13,2,P17L13C02,0.0,0.0,P17L13C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,13,3,P17L13C03,0.0,0.0,P17L13C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,13,4,P17L13C04,0.0,0.0,P17L13C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,13,5,P17L13C05,0.0,0.0,P17L13C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,13,6,P17L13C06,0.0,0.0,P17L13C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,14,6,P17L14C06,0.0,0.0,P17L14C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,17,,15,6,P17L15C06,0.0,0.0,P17L15C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,1,1,P18L01C01,0.0,0.0,P18L01C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,1,2,P18L01C02,1.0,1.0,P18L01C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,1,3,P18L01C03,2.0,2.0,P18L01C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,1,4,P18L01C04,0.0,0.0,P18L01C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,1,5,P18L01C05,0.0,0.0,P18L01C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,1,6,P18L01C06,3.0,3.0,P18L01C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,2,1,P18L02C01,0.0,0.0,P18L02C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,2,2,P18L02C02,0.0,0.0,P18L02C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,2,3,P18L02C03,0.0,0.0,P18L02C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,2,4,P18L02C04,0.0,0.0,P18L02C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,2,5,P18L02C05,0.0,0.0,P18L02C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,2,6,P18L02C06,0.0,0.0,P18L02C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,3,1,P18L03C01,0.0,0.0,P18L03C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,3,2,P18L03C02,0.0,0.0,P18L03C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,3,3,P18L03C03,0.0,0.0,P18L03C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,3,4,P18L03C04,0.0,0.0,P18L03C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,3,5,P18L03C05,0.0,0.0,P18L03C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,3,6,P18L03C06,0.0,0.0,P18L03C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,4,1,P18L04C01,0.0,0.0,P18L04C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,4,2,P18L04C02,0.0,0.0,P18L04C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,4,3,P18L04C03,0.0,0.0,P18L04C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,4,4,P18L04C04,1.0,1.0,P18L04C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,4,5,P18L04C05,0.0,0.0,P18L04C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,4,6,P18L04C06,1.0,1.0,P18L04C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,5,1,P18L05C01,0.0,0.0,P18L05C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,5,2,P18L05C02,0.0,0.0,P18L05C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,5,3,P18L05C03,0.0,0.0,P18L05C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,5,4,P18L05C04,0.0,0.0,P18L05C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,5,5,P18L05C05,0.0,0.0,P18L05C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,5,6,P18L05C06,0.0,0.0,P18L05C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,6,1,P18L06C01,0.0,0.0,P18L06C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,6,2,P18L06C02,0.0,0.0,P18L06C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,6,3,P18L06C03,0.0,0.0,P18L06C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,6,4,P18L06C04,0.0,0.0,P18L06C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,6,5,P18L06C05,0.0,0.0,P18L06C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,6,6,P18L06C06,0.0,0.0,P18L06C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,7,1,P18L07C01,0.0,0.0,P18L07C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,7,2,P18L07C02,1.0,1.0,P18L07C02,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,7,3,P18L07C03,2.0,2.0,P18L07C03,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,7,4,P18L07C04,1.0,1.0,P18L07C04,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,7,5,P18L07C05,0.0,0.0,P18L07C05,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,18,,7,6,P18L07C06,4.0,4.0,P18L07C06,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,19,,1,1,P19L01C01,21.0,21.0,P19L01C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,19,,2,1,P19L02C01,0.0,0.0,P19L02C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,03,11045135,CIUSSS de la Capitale-Nationale,19,,3,1,P19L03C01,0.0,0.0,P19L03C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,02,,1,1,P02L01C01,2.0,2.0,P02L01C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,02,,2,1,P02L02C01,2.0,2.0,P02L02C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,02,,4,1,P02L04C01,4.0,4.0,P02L04C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,02,,5,1,P02L05C01,27.0,27.0,P02L05C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,02,,6,1,P02L06C01,54.0,54.0,P02L06C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,02,,7,1,P02L07C01,81.0,81.0,P02L07C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,02,,8,1,P02L08C01,5.79,5.79,P02L08C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,1,1,P03L01C01,52.0,52.0,P03L01C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,2,1,P03L02C01,12.0,12.0,P03L02C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,4,1,P03L04C01,0.0,0.0,P03L04C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,5,1,P03L05C01,11.0,11.0,P03L05C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,7,1,P03L07C01,1.0,1.0,P03L07C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,8,1,P03L08C01,4.0,4.0,P03L08C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,9,1,P03L09C01,28.0,28.0,P03L09C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,10,1,P03L10C01,7.0,7.0,P03L10C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,11,1,P03L11C01,1.0,1.0,P03L11C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,12,1,P03L12C01,2.0,2.0,P03L12C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
2018-2019,2018,AS480A,04,11045143,CIUSSS de la Mauricie et du Centre-du-Québec,03,,13,1,P03L13C01,3.0,3.0,P03L13C01,Archives\AS480\2018-2019\AS480A_BD_2018_2019.csv,AS480A
