jeu,exercice,epoque,deficience,groupe_age,est_total,rss,rss_nom,code_plc,effectif
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,6,Montréal,P04AL08C03,352
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,6,Montréal,P04AL08C04,1819
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,6,Montréal,P04AL08C05,1751
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,6,Montréal,P04AL08C02,848
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,6,Montréal,P04AL08C06,243
effectifs_population_historique,2012-2013,ancien,DI,Total,True,6,Montréal,P04AL08C07,5295
effectifs_population_historique,2012-2013,ancien,DI,0 à 4 ans,False,7,Outaouais,P04AL08C01,46
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,7,Outaouais,P04AL08C03,69
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,7,Outaouais,P04AL08C04,281
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,7,Outaouais,P04AL08C05,235
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,7,Outaouais,P04AL08C02,196
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,7,Outaouais,P04AL08C06,27
effectifs_population_historique,2012-2013,ancien,DI,Total,True,7,Outaouais,P04AL08C07,854
effectifs_population_historique,2012-2013,ancien,DI,0 à 4 ans,False,8,Abitibi-Témiscamingue,P04AL08C01,28
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,8,Abitibi-Témiscamingue,P04AL08C03,45
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,8,Abitibi-Témiscamingue,P04AL08C04,212
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,8,Abitibi-Témiscamingue,P04AL08C05,149
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,8,Abitibi-Témiscamingue,P04AL08C02,142
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,8,Abitibi-Témiscamingue,P04AL08C06,22
effectifs_population_historique,2012-2013,ancien,DI,Total,True,8,Abitibi-Témiscamingue,P04AL08C07,598
effectifs_population_historique,2012-2013,ancien,DI,0 à 4 ans,False,9,Côte-Nord,P04AL08C01,29
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,9,Côte-Nord,P04AL08C03,14
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,9,Côte-Nord,P04AL08C04,88
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,9,Côte-Nord,P04AL08C05,117
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,9,Côte-Nord,P04AL08C02,36
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,9,Côte-Nord,P04AL08C06,11
effectifs_population_historique,2012-2013,ancien,DI,Total,True,9,Côte-Nord,P04AL08C07,295
effectifs_population_historique,2012-2013,ancien,DI,0 à 4 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04AL08C01,6
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04AL08C03,14
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04AL08C04,139
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04AL08C05,163
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P04AL08C02,54
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,11,Gaspésie–Îles-de-la-Madeleine,P04AL08C06,52
effectifs_population_historique,2012-2013,ancien,DI,Total,True,11,Gaspésie–Îles-de-la-Madeleine,P04AL08C07,428
effectifs_population_historique,2012-2013,ancien,DI,0 à 4 ans,False,12,Chaudière-Appalaches,P04AL08C01,72
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,12,Chaudière-Appalaches,P04AL08C03,66
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,12,Chaudière-Appalaches,P04AL08C04,498
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,12,Chaudière-Appalaches,P04AL08C05,448
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,12,Chaudière-Appalaches,P04AL08C02,158
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,12,Chaudière-Appalaches,P04AL08C06,81
effectifs_population_historique,2012-2013,ancien,DI,Total,True,12,Chaudière-Appalaches,P04AL08C07,1323
effectifs_population_historique,2012-2013,ancien,DI,0 à 4 ans,False,13,Laval,P04AL08C01,171
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,13,Laval,P04AL08C03,107
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,13,Laval,P04AL08C04,353
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,13,Laval,P04AL08C05,234
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,13,Laval,P04AL08C02,218
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,13,Laval,P04AL08C06,39
effectifs_population_historique,2012-2013,ancien,DI,Total,True,13,Laval,P04AL08C07,1122
effectifs_population_historique,2012-2013,ancien,DI,0 à 4 ans,False,14,Lanaudière,P04AL08C01,41
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,14,Lanaudière,P04AL08C03,104
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,14,Lanaudière,P04AL08C04,332
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,14,Lanaudière,P04AL08C05,298
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,14,Lanaudière,P04AL08C02,186
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,14,Lanaudière,P04AL08C06,48
effectifs_population_historique,2012-2013,ancien,DI,Total,True,14,Lanaudière,P04AL08C07,1009
effectifs_population_historique,2012-2013,ancien,DI,0 à 4 ans,False,15,Laurentides,P04AL08C01,45
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,15,Laurentides,P04AL08C03,98
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,15,Laurentides,P04AL08C04,450
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,15,Laurentides,P04AL08C05,411
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,15,Laurentides,P04AL08C02,209
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,15,Laurentides,P04AL08C06,58
effectifs_population_historique,2012-2013,ancien,DI,Total,True,15,Laurentides,P04AL08C07,1271
effectifs_population_historique,2012-2013,ancien,DI,0 à 4 ans,False,16,Montérégie,P04AL08C01,105
effectifs_population_historique,2012-2013,ancien,DI,18 à 21 ans,False,16,Montérégie,P04AL08C03,322
effectifs_population_historique,2012-2013,ancien,DI,22 à 44 ans,False,16,Montérégie,P04AL08C04,1414
effectifs_population_historique,2012-2013,ancien,DI,45 à 64 ans,False,16,Montérégie,P04AL08C05,1166
effectifs_population_historique,2012-2013,ancien,DI,5 à 17 ans,False,16,Montérégie,P04AL08C02,541
effectifs_population_historique,2012-2013,ancien,DI,65 ans et plus,False,16,Montérégie,P04AL08C06,118
effectifs_population_historique,2012-2013,ancien,DI,Total,True,16,Montérégie,P04AL08C07,3666
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,1,Bas-Saint-Laurent,P23L01C01,32
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,1,Bas-Saint-Laurent,P23L01C03,55
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,1,Bas-Saint-Laurent,P23L01C04,38
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,1,Bas-Saint-Laurent,P23L01C05,219
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,1,Bas-Saint-Laurent,P23L01C06,288
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,1,Bas-Saint-Laurent,P23L01C02,56
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,1,Bas-Saint-Laurent,P23L01C07,35
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,1,Bas-Saint-Laurent,P23L01C08,3
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,1,Bas-Saint-Laurent,P23L01C09,726
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C01,59
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C03,96
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C04,70
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C05,388
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C06,411
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C02,101
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,2,Saguenay–Lac-Saint-Jean,P23L01C07,54
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,2,Saguenay–Lac-Saint-Jean,P23L01C08,32
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,2,Saguenay–Lac-Saint-Jean,P23L01C09,1211
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,3,Capitale-Nationale,P23L01C01,44
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,3,Capitale-Nationale,P23L01C03,136
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,3,Capitale-Nationale,P23L01C04,130
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,3,Capitale-Nationale,P23L01C05,722
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,3,Capitale-Nationale,P23L01C06,798
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,3,Capitale-Nationale,P23L01C02,92
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,3,Capitale-Nationale,P23L01C07,236
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,3,Capitale-Nationale,P23L01C08,69
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,3,Capitale-Nationale,P23L01C09,2227
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,4,Mauricie et Centre-du-Québec,P23L01C01,66
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,4,Mauricie et Centre-du-Québec,P23L01C03,109
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,4,Mauricie et Centre-du-Québec,P23L01C04,110
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,4,Mauricie et Centre-du-Québec,P23L01C05,572
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,4,Mauricie et Centre-du-Québec,P23L01C06,571
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,4,Mauricie et Centre-du-Québec,P23L01C02,88
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,4,Mauricie et Centre-du-Québec,P23L01C07,132
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,4,Mauricie et Centre-du-Québec,P23L01C08,43
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,4,Mauricie et Centre-du-Québec,P23L01C09,1691
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,5,Estrie,P23L01C01,38
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,5,Estrie,P23L01C03,60
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,5,Estrie,P23L01C04,59
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,5,Estrie,P23L01C05,349
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,5,Estrie,P23L01C06,378
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,5,Estrie,P23L01C02,24
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,5,Estrie,P23L01C07,70
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,5,Estrie,P23L01C08,6
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,5,Estrie,P23L01C09,984
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,6,Montréal,P23L01C01,295
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,6,Montréal,P23L01C03,411
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,6,Montréal,P23L01C04,304
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,6,Montréal,P23L01C05,1763
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,6,Montréal,P23L01C06,1762
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,6,Montréal,P23L01C02,364
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,6,Montréal,P23L01C07,234
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,6,Montréal,P23L01C08,30
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,6,Montréal,P23L01C09,5163
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,7,Outaouais,P23L01C01,53
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,7,Outaouais,P23L01C03,99
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,7,Outaouais,P23L01C04,69
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,7,Outaouais,P23L01C05,213
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,7,Outaouais,P23L01C06,220
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,7,Outaouais,P23L01C02,79
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,7,Outaouais,P23L01C07,28
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,7,Outaouais,P23L01C08,3
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,7,Outaouais,P23L01C09,764
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,8,Abitibi-Témiscamingue,P23L01C01,35
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,8,Abitibi-Témiscamingue,P23L01C03,82
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,8,Abitibi-Témiscamingue,P23L01C04,51
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,8,Abitibi-Témiscamingue,P23L01C05,195
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,8,Abitibi-Témiscamingue,P23L01C06,144
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,8,Abitibi-Témiscamingue,P23L01C02,51
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,8,Abitibi-Témiscamingue,P23L01C07,16
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,8,Abitibi-Témiscamingue,P23L01C08,3
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,8,Abitibi-Témiscamingue,P23L01C09,577
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,9,Côte-Nord,P23L01C01,19
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,9,Côte-Nord,P23L01C03,18
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,9,Côte-Nord,P23L01C04,12
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,9,Côte-Nord,P23L01C05,84
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,9,Côte-Nord,P23L01C06,115
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,9,Côte-Nord,P23L01C02,18
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,9,Côte-Nord,P23L01C07,14
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,9,Côte-Nord,P23L01C08,1
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,9,Côte-Nord,P23L01C09,281
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C01,6
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C03,25
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C04,19
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C05,128
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C06,145
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C02,20
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C07,38
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,11,Gaspésie–Îles-de-la-Madeleine,P23L01C08,10
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,11,Gaspésie–Îles-de-la-Madeleine,P23L01C09,391
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,12,Chaudière-Appalaches,P23L01C01,54
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,12,Chaudière-Appalaches,P23L01C03,64
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,12,Chaudière-Appalaches,P23L01C04,63
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,12,Chaudière-Appalaches,P23L01C05,466
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,12,Chaudière-Appalaches,P23L01C06,426
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,12,Chaudière-Appalaches,P23L01C02,73
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,12,Chaudière-Appalaches,P23L01C07,63
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,12,Chaudière-Appalaches,P23L01C08,17
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,12,Chaudière-Appalaches,P23L01C09,1226
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,13,Laval,P23L01C01,161
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,13,Laval,P23L01C03,127
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,13,Laval,P23L01C04,100
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,13,Laval,P23L01C05,339
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,13,Laval,P23L01C06,242
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,13,Laval,P23L01C02,86
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,13,Laval,P23L01C07,42
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,13,Laval,P23L01C08,5
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,13,Laval,P23L01C09,1102
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,14,Lanaudière,P23L01C01,48
effectifs_population_historique,2013-2014,nouveau,DI,12 à 17 ans,False,14,Lanaudière,P23L01C03,90
effectifs_population_historique,2013-2014,nouveau,DI,18 à 21 ans,False,14,Lanaudière,P23L01C04,103
effectifs_population_historique,2013-2014,nouveau,DI,22 à 44 ans,False,14,Lanaudière,P23L01C05,321
effectifs_population_historique,2013-2014,nouveau,DI,45 à 64 ans,False,14,Lanaudière,P23L01C06,284
effectifs_population_historique,2013-2014,nouveau,DI,5 à 11 ans,False,14,Lanaudière,P23L01C02,66
effectifs_population_historique,2013-2014,nouveau,DI,65 à 74 ans,False,14,Lanaudière,P23L01C07,45
effectifs_population_historique,2013-2014,nouveau,DI,75 ans et plus,False,14,Lanaudière,P23L01C08,4
effectifs_population_historique,2013-2014,nouveau,DI,Total,True,14,Lanaudière,P23L01C09,961
effectifs_population_historique,2013-2014,nouveau,DI,0 à 4 ans,False,15,Laurentides,P23L01C01,40
